查询次数,EvoStar,ACMC,ADPE,COBRA,COBRAS,A3S,FFQS,SSSE,SPACE
0,0.0,0.0,0.0,0.0146663999561239,0.0,0.0061,0.0016749723427279,0.008243577,0.0022568183361272
1,0.0,-0.00092719445864146,0.006642013,0.0165605957923497,0.0,0.0061333333333333335,0.00247806049910488,0.008243577,0.0022568183361272
2,0.0,-0.00185438891728292,0.006642013,0.017061563304172,0.0,0.006166666666666667,0.00328114865548186,0.008243577,0.0022568183361272
3,0.0,-0.00278158337592438,0.008075493,0.0182651114403027,0.0,0.0062,0.00408423681185884,0.008243577,0.0022568183361272
4,0.0,-0.00370877783456584,0.014159309,0.0182038326831243,0.0,0.0062,0.00488732496823582,0.008243577,0.0022568183361272
5,0.0,-0.0046359722932073,0.019089271,0.0190807382116784,0.0,0.0062,0.0056904131246128,0.008243577,0.0022568183361272
6,0.0,-0.00556316675184876,0.020802462,0.0190942200306179,0.0,0.0062,0.00553908279666344,0.008243577,0.0022568183361272
7,0.0,-0.00649036121049022,0.022550571,0.0192505923301272,0.0,0.0062,0.00538775246871408,0.008243577,0.0022568183361272
8,-0.0086284639264086,-0.00741755566913168,0.026151506,0.0192505923301272,0.0,0.00625,0.00523642214076472,0.008243577,0.0022568183361272
9,-0.0086284639264086,-0.00834475012777314,0.033771978,0.0201945080992646,0.0,0.0063,0.00508509181281536,0.008243577,0.0022568183361272
10,-0.0086284639264086,-0.0092719445864146,0.027491141,0.0205385038279139,0.0,0.0063,0.004933761484866,0.008243577,0.0022568183361272
11,-0.0086284639264086,-0.009486021506278036,0.031213782,0.0205385038279139,0.0,0.0063,0.0043983728551182395,0.008243577,0.0022568183361272
12,-0.0086284639264086,-0.009700098426141474,0.033127383,0.0206142016317747,0.0,0.0063,0.00386298422537048,0.008243577,0.0022568183361272
13,-0.0086284639264086,-0.00991417534600491,0.031637066,0.022299884312345,0.0,0.0063,0.00332759559562272,0.008243577,0.0022568183361272
14,-0.00784613668315985,-0.010128252265868345,0.033547724,0.0191852687572403,0.0,0.0064,0.00279220696587496,0.008243577,0.0022568183361272
15,-0.0070638094399111,-0.010342329185731781,0.035493219,0.0203207302056231,-0.011930682,0.0064,0.0022568183361272,0.008243577,0.0022568183361272
16,-0.008437100661834649,-0.01055640610559522,0.037473542,0.0203207302056231,-0.011930682,0.0064,0.00279220696587496,0.008243577,0.0022568183361272
17,-0.0098103918837582,-0.010770483025458655,0.056862431,0.0163966082656592,-0.011930682,0.0064,0.00332759559562272,0.008243577,0.0022568183361272
18,-0.00998540872272855,-0.010984559945322091,0.054951258,0.0163551476056046,-0.011930682,0.0064,0.00386298422537048,0.008243577,0.0022568183361272
19,-0.0101604255616989,-0.011198636865185527,0.017634131,0.0163551476056046,-0.011930682,0.00645,0.0043983728551182395,0.008243577,0.0022568183361272
20,-0.0101604255616989,-0.011412713785048965,0.019035357,0.0173567994588117,-0.011930682,0.0065,0.004933761484866,0.008243577,0.0022568183361272
21,-0.007991523866501201,-0.0116267907049124,0.020471409,0.0173567994588117,-0.011930682,0.0065,0.00428200365643838,0.008243577,0.0022568183361272
22,-0.0058226221713035,-0.011807297908289736,0.021942282,0.0245336302686332,-0.004612135,0.0065,0.00363024582801076,0.008243577,0.0022568183361272
23,-0.0015361289109514006,-0.011987805111667074,0.023960486,0.0256533538325768,-0.004612135,0.0065,0.0029784879995831404,0.008243577,0.0022568183361272
24,0.0027503643494007,-0.01216831231504441,0.027066356,0.0256533538325768,-0.004612135,0.0066,0.0023267301711555203,0.008243577,0.0022568183361272
25,0.0027503643494007,-0.012348819518421745,0.027066356,0.0296339514301657,-0.004612135,0.0066,0.0016749723427279,0.0057729454999999995,0.0022568183361272
26,0.0061324567303694,-0.012529326721799083,0.027066356,0.0318848884676538,-0.004612135,0.0066,0.0016749723427279,0.0033023139999999998,0.0022568183361272
27,0.0095145491113381,-0.012709833925176418,0.028671492,0.0337465362375994,-0.004612135,0.0066,0.0016749723427279,0.0008316825,0.0022568183361272
28,0.0162780270095329,-0.012890341128553754,0.030311422,0.0337465362375994,-0.004612135,0.0066,0.0016749723427279,-0.001638949,0.0022568183361272
29,0.0230415049077277,-0.013070848331931091,0.031986144,0.0376914477836677,-0.004612135,0.0068,0.0016749723427279,0.0008316825000000002,0.0022568183361272
30,0.0230415049077277,-0.013251355535308427,-0.001617108,0.0375259386633632,0.023723499,0.0068,0.0016749723427279,0.0033023140000000006,0.0022568183361272
31,0.0230415049077277,-0.013431862738685765,-0.004194456,0.0391572995249632,0.023723499,0.0068,0.0016749723427279,0.0057729455,0.0022568183361272
32,0.029705798125775652,-0.0136123699420631,-0.004194456,0.0414177081246909,0.023723499,0.0068,0.0016749723427279,0.008243577,0.0022568183361272
33,0.0363700913438236,-0.013602947579478891,-0.004194456,0.0439525772304991,0.023723499,0.007,0.0016749723427279,0.008243577,0.0022568183361272
34,0.04414734219877155,-0.01359352521689468,-0.004194456,0.0439525772304991,0.023723499,0.007,0.0016749723427279,0.008243577,0.0022568183361272
35,0.0519245930537195,-0.01358410285431047,-0.004456769,0.0455723039622734,0.023723499,0.007,0.0016749723427279,0.008243577,0.0022568183361272
36,0.059641921181374444,-0.01357468049172626,-0.004456769,0.0495471736880214,0.023723499,0.007,0.0016749723427279,0.008243577,0.0022568183361272
37,0.0673592493090294,-0.013565258129142051,-0.00287776,0.0495471736880214,0.023723499,0.007,0.0016749723427279,0.00801035425,0.0022568183361272
38,0.07592748511193645,-0.01355583576655784,-0.001617108,0.0499983079663109,0.043091524,0.0071,0.0016749723427279,0.0077771315,0.0022568183361272
39,0.0844957209148435,-0.01354641340397363,-0.001617108,0.0468766631707152,0.043091524,0.0072,0.0016749723427279,0.00754390875,0.0022568183361272
40,0.08852316458529916,-0.013536991041389421,-0.001617108,0.0468766631707152,0.043091524,0.0072,0.0016749723427279,0.007310686,0.0022568183361272
41,0.0925506082557548,-0.01352756867880521,-0.001617108,0.0468766631707152,0.043091524,0.0072,0.00365991294642818,0.00683665275,0.0022568183361272
42,0.0925506082557548,-0.013518146316221,-0.001617108,0.0468766631707152,0.043091524,0.0074,0.00564485355012846,0.0063626195,0.0022568183361272
43,0.09640030157178844,-0.013198421474516824,-0.001617108,0.0472913970941109,0.043091524,0.0074,0.00762979415382874,0.00588858625,0.0022568183361272
44,0.1002499948878221,-0.012878696632812645,-0.001617108,0.0475506084359414,0.043091524,0.0074,0.00961473475752902,0.005414553,0.0022568183361272
45,0.1017916519292433,-0.012558971791108467,-0.001617108,0.0475346910813441,0.043091524,0.0074,0.0115996753612293,0.00565218675,0.0022568183361272
46,0.1033333089706645,-0.01223924694940429,-0.001617108,0.0475346910813441,0.064349499,0.0076,0.01207805009476068,0.0058898205,0.0022568183361272
47,0.1033333089706645,-0.011919522107700111,-0.001617108,0.0475346910813441,0.064349499,0.0076,0.01255642482829206,0.00612745425,0.0022568183361272
48,0.1033333089706645,-0.011599797265995934,-0.002204137,0.0686529729725891,0.064349499,0.0076,0.01303479956182344,0.006365088,0.0022568183361272
49,0.1120833679593194,-0.011280072424291757,-0.002791166,0.0705558202227936,0.064349499,0.0078,0.01351317429535482,0.00683471025,0.0022568183361272
50,0.1208334269479743,-0.010960347582587578,-0.002791166,0.0720089772409157,0.064349499,0.0078,0.0139915490288862,0.0073043325,0.0022568183361272
51,0.13020816523134895,-0.0106406227408834,-0.002791166,0.0817791662850157,0.064349499,0.0079,0.014391705128859879,0.00777395475,0.0760444556831406
52,0.1395829035147236,-0.010103888120514512,-0.002350184,0.0822118209899718,0.064349499,0.0079,0.01479186122883356,0.008243577,0.0760444556831406
53,0.14958233322411202,-0.009567153500145623,-0.001909202,0.0844617166033771,0.064349499,0.0079,0.015192017328807239,0.008243577,0.0760444556831406
54,0.1595817629335004,-0.009030418879776734,-0.001662543,0.0844617166033771,0.074169133,0.00795,0.01559217342878092,0.008243577,0.0760444556831406
55,0.1702059674030297,-0.008493684259407844,-0.001415884,0.0844617166033771,0.074169133,0.008,0.0159923295287546,0.008243577,0.0760444556831406
56,0.180830171872559,-0.007956949639038955,-0.001415884,0.0844617166033771,0.074169133,0.008,0.013128858091549258,0.008243577,0.0760444556831406
57,0.180830171872559,-0.007420215018670066,-0.002010839,0.0876810639138138,0.074169133,0.008,0.010265386654343919,0.008243577,0.0760444556831406
