查询次数,EvoStar,ACMC,ADPE,COBRA,COBRAS,A3S,FFQS,SSSE,SPACE
0,0.0,0.0,0.0,0.139038584749522,0.0,0.1998,0.0104364151843409,0.0102272,0.0110747432569601
1,0.0,0.0036489219720543696,0.023741623,0.1409758951228842,0.0,0.19986666666666666,0.0117444868396956,0.0102272,0.0110747432569601
2,0.0,0.007297843944108739,0.023741623,0.1415571676694651,0.0,0.19993333333333335,0.0130525584950503,0.0102272,0.0110747432569601
3,0.0,0.010946765916163108,0.028182803,0.1423610715865011,0.0,0.2,0.014360630150405,0.0102272,0.0110747432569601
4,0.0,0.014595687888217478,0.045226935,0.14234401182582,0.0,0.2,0.015668701805759702,0.0102272,0.0110747432569601
5,0.0,0.01824460986027185,0.057393076,0.1429422839754636,0.0,0.2,0.0169767734611144,0.0102272,0.0110747432569601
6,0.0,0.021893531832326216,0.061351186,0.1438351460882777,0.0,0.2,0.0167332039606937,0.0102272,0.0110747432569601
7,0.0,0.025542453804380586,0.065265645,0.1451812188017716,0.0,0.2,0.016489634460273,0.0102272,0.0110747432569601
8,0.0119895620735017,0.029191375776434957,0.072973841,0.1451812188017716,0.0,0.2001,0.0162460649598523,0.0102272,0.0110747432569601
9,0.0119895620735017,0.032840297748489324,0.087968641,0.1473883447179763,0.0,0.2002,0.0160024954594316,0.0102272,0.0110747432569601
10,0.0119895620735017,0.0364892197205437,0.03808078,0.1476939343969528,0.0,0.2002,0.0157589259590109,0.0102272,0.0110747432569601
11,0.0119895620735017,0.037700574820149234,0.043675785,0.1476939343969528,0.0,0.2002,0.014887538345692739,0.0102272,0.0110747432569601
12,0.0119895620735017,0.03891192991975477,0.046503359,0.148673691941732,0.0,0.2002,0.01401615073237458,0.0102272,0.0110747432569601
13,0.0119895620735017,0.04012328501936031,0.03937696,0.1497131291733156,0.0,0.2002,0.01314476311905642,0.0102272,0.0110747432569601
14,0.008241358364380301,0.04133464011896584,0.041991567,0.1377498443517237,0.0,0.2004,0.01227337550573826,0.0102272,0.0110747432569601
15,0.0044931546552589,0.04254599521857138,0.044629599,0.1385653730769716,0.026179886,0.2004,0.0114019878924201,0.0102272,0.0110747432569601
16,0.00756228676456415,0.043757350318176916,0.047289132,0.1385653730769716,0.026179886,0.2004,0.01227337550573826,0.0102272,0.0110747432569601
17,0.0106314188738694,0.04496870541778245,0.071966611,0.1376640645581424,0.026179886,0.2004,0.01314476311905642,0.0102272,0.0110747432569601
18,0.0185608652365745,0.04618006051738799,0.064222991,0.1386015054241227,0.026179886,0.2004,0.01401615073237458,0.0102272,0.0110747432569601
19,0.0264903115992796,0.047391415616993525,0.008317037,0.1386015054241227,0.026179886,0.20055,0.014887538345692739,0.0102272,0.0110747432569601
20,0.0264903115992796,0.04860277071659906,0.009211185,0.1403314910458538,0.026179886,0.2007,0.0157589259590109,0.0102272,0.0110747432569601
21,0.0344342031132244,0.0498141258162046,0.010143572,0.1403314910458538,0.026179886,0.2007,0.014694423804076899,0.0102272,0.0110747432569601
22,0.0423780946271692,0.05271613165122957,0.011113397,0.134026940917425,0.057301265,0.2007,0.013629921649142899,0.0102272,0.0110747432569601
23,0.0510844276000747,0.05561813748625454,0.012371437,0.1348661121593291,0.057301265,0.2007,0.012565419494208899,0.0102272,0.0110747432569601
24,0.0597907605729802,0.058520143321279514,0.014459081,0.1348661121593291,0.057301265,0.2009,0.0115009173392749,0.0102272,0.0110747432569601
25,0.0597907605729802,0.06142214915630449,0.014459081,0.138470303269605,0.057301265,0.2009,0.0104364151843409,0.008146480250000001,0.0110747432569601
26,0.06229454010475865,0.06432415499132946,0.014459081,0.1376008501067179,0.057301265,0.2009,0.0104364151843409,0.0060657605000000005,0.0110747432569601
27,0.0647983196365371,0.06722616082635444,0.015553674,0.1387475225229598,0.057301265,0.2009,0.0104364151843409,0.00398504075,0.0110747432569601
28,0.07325282854708565,0.07012816666137942,0.016681428,0.1387475225229598,0.057301265,0.2009,0.0104364151843409,0.001904321,0.0110747432569601
29,0.0817073374576342,0.07303017249640438,0.017841863,0.1392405767362607,0.057301265,0.2012,0.0104364151843409,0.00398504075,0.0110747432569601
30,0.0817073374576342,0.07593217833142936,0.00899699,0.1416819973523976,0.102778283,0.2012,0.0104364151843409,0.0060657605,0.0110747432569601
31,0.0817073374576342,0.07883418416645432,0.00157349,0.1394743733557686,0.102778283,0.2012,0.0104364151843409,0.008146480250000001,0.0110747432569601
32,0.08883143094349194,0.0817361900014793,0.00157349,0.1348519599253481,0.102778283,0.2012,0.0104364151843409,0.0102272,0.0110747432569601
33,0.0959555244293497,0.08197010773191946,0.00157349,0.1365923107225436,0.102778283,0.2015,0.0104364151843409,0.0102272,0.0110747432569601
34,0.10340114788169799,0.08220402546235962,0.00157349,0.1365923107225436,0.102778283,0.2017,0.0104364151843409,0.0102272,0.0110747432569601
35,0.1108467713340463,0.08243794319279979,0.004196524,0.1425452714253745,0.102778283,0.2017,0.0104364151843409,0.0102272,0.0110747432569601
36,0.1176337852599374,0.08267186092323994,0.004196524,0.1436297893384714,0.102778283,0.2017,0.0104364151843409,0.0102272,0.0110747432569601
37,0.1244207991858285,0.0829057786536801,0.00721666,0.1436297893384714,0.102778283,0.2017,0.0104364151843409,0.00962475425,0.0110747432569601
38,0.13147420914837216,0.08313969638412026,0.00899699,0.1454591284939668,0.124240739,0.20185,0.0104364151843409,0.0090223085,0.0110747432569601
39,0.1385276191109158,0.08337361411456043,0.00899699,0.1485304880562879,0.124240739,0.202,0.0104364151843409,0.00841986275,0.0110747432569601
40,0.1385219697921914,0.08360753184500058,0.00899699,0.1485304880562879,0.124240739,0.202,0.0104364151843409,0.007817417,0.0110747432569601
41,0.138516320473467,0.08384144957544074,0.00899699,0.1485304880562879,0.124240739,0.202,0.012610579548417199,0.01070001675,0.0110747432569601
42,0.138516320473467,0.0840753673058809,0.00899699,0.1485304880562879,0.124240739,0.2023,0.0147847439124935,0.0135826165,0.0110747432569601
43,0.1501695942427497,0.08660701266110846,0.00899699,0.1492968090019247,0.124240739,0.2025,0.0169589082765698,0.01646521625,0.0110747432569601
44,0.1618228680120324,0.08913865801633601,0.00899699,0.1499050140293682,0.124240739,0.2025,0.0191330726406461,0.019347816,0.0110747432569601
45,0.15751103274627515,0.09167030337156357,0.00899699,0.148807000564892,0.124240739,0.2025,0.0213072370047224,0.0197551745,0.0110747432569601
46,0.1531991974805179,0.09420194872679112,0.00899699,0.148807000564892,0.144581375,0.2028,0.02140346245937104,0.020162533,0.0110747432569601
47,0.1531991974805179,0.09673359408201868,0.00899699,0.148807000564892,0.144581375,0.2028,0.02149968791401968,0.0205698915,0.0110747432569601
48,0.1531991974805179,0.09926523943724623,0.008818479,0.1547033575108903,0.144581375,0.2028,0.02159591336866832,0.02097725,0.0110747432569601
49,0.1597266390183879,0.10179688479247379,0.008639968,0.1565657767000718,0.144581375,0.2031,0.02169213882331696,0.0182897375,0.0110747432569601
50,0.1662540805562579,0.10432853014770134,0.008639968,0.158004510279022,0.144581375,0.2031,0.0217883642779656,0.015602225,0.0110747432569601
51,0.17301808338166735,0.1068601755029289,0.008639968,0.1597605008810129,0.144581375,0.2033,0.02265377507504606,0.0129147125,0.148894658151838
52,0.1797820862070768,0.10882182818421453,0.00927953,0.1603426010361551,0.144581375,0.2042,0.02351918587212652,0.0102272,0.148894658151838
53,0.18679942339760935,0.11078348086550016,0.009919092,0.1622528386654697,0.144581375,0.2051,0.02438459666920698,0.0102272,0.148894658151838
54,0.1938167605881419,0.1127451335467858,0.0102533445,0.1622528386654697,0.1406957,0.2052,0.025250007466287437,0.0102272,0.148894658151838
55,0.20110648215975496,0.11470678622807143,0.010587597,0.1622528386654697,0.1406957,0.2053,0.0261154182633679,0.0102272,0.148894658151838
56,0.208396203731368,0.11666843890935706,0.010587597,0.1622528386654697,0.1406957,0.2053,0.022979617647562497,0.0102272,0.148894658151838
57,0.208396203731368,0.1186300915906427,0.01024887,0.1646009502660943,0.1406957,0.2053,0.0198438170317571,0.0102272,0.148894658151838
58,0.21597985774159925,0.12059174427192833,0.011285099,0.1689335284028925,0.151125259,0.2053,0.0167080164159517,0.0102272,0.148894658151838
59,0.2235635117518305,0.12255339695321396,0.013534823,0.1652099573627212,0.151125259,0.2053,0.0135722158001463,0.0102272,0.148894658151838
60,0.22879447253871926,0.1245150496344996,0.013534823,0.1697538545641469,0.151125259,0.2053,0.0104364151843409,0.0102272,0.148894658151838
61,0.234025433325608,0.12646650453831448,0.013534823,0.173729851415289,0.151125259,0.2053,0.01326855766948248,0.0102272,0.148894658151838
62,0.234025433325608,0.12841795944212936,0.014751372,0.1847957337934623,0.212494284,0.2053,0.01610070015462406,0.0102272,0.148894658151838
63,0.24077518707677736,0.13036941434594423,0.016031214,0.2220123383293047,0.212494284,0.2053,0.01893284263976564,0.0102272,0.148894658151838
64,0.2475249408279467,0.1323208692497591,0.033573402,0.2272441880470322,0.212494284,0.2053,0.021764985124907217,0.0102272,0.148894658151838
65,0.2475249408279467,0.13427232415357399,0.036069672,0.2304988844508862,0.212494284,0.2053,0.0245971276100488,0.0102272,0.148894658151838
66,0.2475249408279467,0.13622377905738886,0.036069672,0.2304988844508862,0.212494284,0.2053,0.025516995807037278,0.0102272,0.148894658151838
67,0.2475249408279467,0.13817523396120376,0.034779054,0.2304988844508862,0.212494284,0.2053,0.02643686400402576,0.0102272,0.148894658151838
68,0.2475249408279467,0.14012668886501864,0.029692258,0.2304988844508862,0.212494284,0.2053,0.027356732201014238,0.0102272,0.148894658151838
69,0.2475249408279467,0.14207814376883351,0.0309568965,0.2304988844508862,0.212494284,0.2053,0.02827660039800272,0.01484331775,0.148894658151838
70,0.2475249408279467,0.1440295986726484,0.032221535,0.2304988844508862,0.214937692,0.2053,0.0291964685949912,0.019459435499999997,0.148894658151838
71,0.25310426511169243,0.1450076877719019,0.034185112000000004,0.2304988844508862,0.214937692,0.2053,0.02343032472430518,0.02407555325,0.148894658151838
72,0.2586835893954382,0.14598577687115544,0.036148689,0.2304988844508862,0.214937692,0.2053,0.01766418085361916,0.028691671,0.148894658151838
73,0.26443287270193383,0.14696386597040895,0.04097919,0.2304988844508862,0.210433223,0.2053,0.011898036982933138,0.02302934375,0.148894658151838
74,0.2701821560084295,0.14794195506966246,0.045809691,0.2304988844508862,0.210433223,0.2053,0.006131893112247121,0.0173670165,0.148894658151838
75,0.2701821560084295,0.148920044168916,0.0472436,0.2304988844508862,0.210433223,0.2053,0.0003657492415611,0.01170468925,0.148894658151838
76,0.2701821560084295,0.1498981332681695,0.0472436,0.2304988844508862,0.199139549,0.2053,0.00735180924933158,0.006042362,0.148894658151838
77,0.2701821560084295,0.15087622236742304,0.0472436,0.2304988844508862,0.199139549,0.2053,0.014337869257102058,0.0070885715,0.148894658151838
78,0.2761119065431341,0.15185431146667655,0.0472436,0.2304988844508862,0.199139549,0.2053,0.021323929264872536,0.008134781,0.148894658151838
79,0.2820416570778388,0.15283240056593006,0.048690431,0.2304988844508862,0.199139549,0.2053,0.028309989272643016,0.0091809905,0.148894658151838
80,0.28816336195387493,0.1538104896651836,0.0494202355,0.2304988844508862,0.199139549,0.2053,0.0352960492804135,0.0102272,0.148894658151838
81,0.294285066829911,0.1547885787644371,0.05015004,0.2304988844508862,0.199139549,0.2053,0.03236037708590722,0.0102272,0.148894658151838
82,0.294285066829911,0.15544951387734038,0.051622293,0.2304988844508862,0.199139549,0.2053,0.029424704891400942,0.0102272,0.148894658151838
83,0.3006113177645458,0.15611044899024362,0.053107067,0.2304988844508862,0.199139549,0.2053,0.02648903269689466,0.0102272,0.148894658151838
84,0.3069375686991806,0.1567713841031469,0.053107067,0.2304988844508862,0.199139549,0.2053,0.02355336050238838,0.0102272,0.148894658151838
85,0.3134822116638969,0.15743231921605014,0.053107067,0.2304988844508862,0.199139549,0.2053,0.0206176883078821,0.0102272,0.148894658151838
86,0.3200268546286132,0.1580932543289534,0.053107067,0.2304988844508862,0.237874369,0.2062,0.024727750325741142,0.0102272,0.148894658151838
87,0.3200268546286132,0.15875418944185668,0.053107067,0.2304988844508862,0.237874369,0.2062,0.02883781234360018,0.0102272,0.148894658151838
88,0.3200268546286132,0.15941512455475992,0.053855657,0.2304988844508862,0.237874369,0.2062,0.03294787436145922,0.0102272,0.148894658151838
89,0.3200268546286132,0.1600760596676632,0.054604247,0.2304988844508862,0.237874369,0.2062,0.03705793637931826,0.0102272,0.148894658151838
90,0.32508778845884534,0.16073699478056647,0.054604247,0.2304988844508862,0.237874369,0.2062,0.0411679983971773,0.0102272,0.148894658151838
91,0.3301487222890775,0.1613979298934697,0.054604247,0.2304988844508862,0.237874369,0.2064,0.033304923609605644,0.0102272,0.148894658151838
92,0.33534810622313344,0.16205886500637298,0.054604247,0.2304988844508862,0.237874369,0.2064,0.02544184882203398,0.0102272,0.148894658151838
93,0.3405474901571894,0.16271980011927623,0.057954629,0.2304988844508862,0.237874369,0.2067,0.017578774034462317,0.0102272,0.148894658151838
94,0.3405474901571894,0.1633807352321795,0.057954629,0.2304988844508862,0.237874369,0.2067,0.009715699246890655,0.0102272,0.148894658151838
95,0.3405474901571894,0.1651408571704995,0.057954629,0.2304988844508862,0.237874369,0.207,0.001852624459319,0.0102272,0.148894658151838
96,0.3405474901571894,0.16690097910881954,0.057954629,0.2304988844508862,0.237874369,0.2079,0.0096001163024999,0.0102272,0.148894658151838
97,0.3405474901571894,0.16866110104713955,0.057954629,0.2304988844508862,0.24894318,0.2083,0.0173476081456808,0.00962475425,0.148894658151838
98,0.3405474901571894,0.17042122298545956,0.06390831,0.2304988844508862,0.24894318,0.2085,0.0250950999888617,0.0090223085,0.148894658151838
99,0.34062113672922195,0.1721813449237796,0.06556788999999999,0.2304988844508862,0.24894318,0.2088,0.0328425918320426,0.00841986275,0.148894658151838
100,0.3406947833012545,0.1739414668620996,0.06722747,0.2304988844508862,0.24894318,0.2091,0.0405900836752235,0.007817417,0.148894658151838
101,0.3406947833012545,0.17570158880041964,0.06722747,0.2304988844508862,0.24894318,0.2095,0.040460483187239084,0.00841986275,0.0861039086631408
102,0.3406947833012545,0.17746171073873965,0.06722747,0.2304988844508862,0.24894318,0.2097,0.04033088269925466,0.0090223085,0.0861039086631408
103,0.3461115736719279,0.17922183267705966,0.068064757,0.2304988844508862,0.24894318,0.2097,0.04020128221127024,0.00962475425,0.0861039086631408
104,0.3515283640426013,0.1809819546153797,0.068902044,0.2304988844508862,0.24894318,0.21,0.04007168172328582,0.0102272,0.0861039086631408
105,0.35710553208878393,0.1827420765536997,0.068902044,0.2304988844508862,0.24894318,0.21,0.0399420812353014,0.0102272,0.0861039086631408
106,0.3626827001349666,0.1836697483100669,0.068902044,0.2304988844508862,0.254606301,0.2103,0.0399393472421415,0.0102272,0.0861039086631408
107,0.3626827001349666,0.18459742006643415,0.065128789,0.2304988844508862,0.254606301,0.2103,0.0399366132489816,0.0102272,0.0861039086631408
108,0.3626827001349666,0.18552509182280136,0.065128789,0.2304988844508862,0.254606301,0.2107,0.039933879255821696,0.0102272,0.0861039086631408
109,0.3626827001349666,0.1864527635791686,0.065128789,0.2304988844508862,0.254606301,0.2111,0.039931145262661796,0.0102272,0.0861039086631408
110,0.3626827001349666,0.1873804353355358,0.065128789,0.2304988844508862,0.254606301,0.2111,0.0399284112695019,0.0102272,0.0861039086631408
111,0.3626827001349666,0.18830810709190304,0.065128789,0.2304988844508862,0.254606301,0.2116,0.03254181190900788,0.0102272,0.0861039086631408
112,0.3626827001349666,0.18923577884827025,0.065128789,0.2304988844508862,0.254606301,0.2118,0.025155212548513856,0.0102272,0.0861039086631408
113,0.3626827001349666,0.19016345060463746,0.065128789,0.2304988844508862,0.254606301,0.2121,0.01776861318801984,0.0114067075,0.0861039086631408
114,0.3626827001349666,0.1910911223610047,0.065128789,0.2304988844508862,0.254606301,0.213,0.010382013827525818,0.012586215000000001,0.0861039086631408
115,0.3626827001349666,0.1920187941173719,0.065128789,0.2304988844508862,0.254606301,0.2133,0.0029954144670318,0.0137657225,0.0861039086631408
116,0.3626827001349666,0.19294646587373915,0.065128789,0.2304988844508862,0.254606301,0.2137,0.011663820651276982,0.01494523,0.0861039086631408
117,0.3645790213303739,0.19387413763010636,0.065128789,0.2304988844508862,0.254606301,0.2141,0.020332226835522164,0.01675178725,0.0861039086631408
118,0.3664753425257812,0.1948018093864736,0.065128789,0.2304988844508862,0.254606301,0.2146,0.029000633019767345,0.0185583445,0.0861039086631408
119,0.3664753425257812,0.1957294811428408,0.065128789,0.2304988844508862,0.254606301,0.2151,0.037669039204012524,0.02036490175,0.0861039086631408
120,0.3664753425257812,0.19594691243630685,0.065128789,0.2304988844508862,0.25747116,0.2151,0.0463374453882577,0.022171459,0.0861039086631408
121,0.3664753425257812,0.19616434372977293,0.065128789,0.2304988844508862,0.25747116,0.2156,0.04542201321067424,0.01918539425,0.0861039086631408
122,0.3664753425257812,0.19638177502323897,0.065128789,0.2304988844508862,0.25747116,0.2161,0.044506581033090784,0.0161993295,0.0861039086631408
123,0.3664753425257812,0.19659920631670505,0.065128789,0.2304988844508862,0.25747116,0.2163,0.04359114885550732,0.01321326475,0.0861039086631408
124,0.3664753425257812,0.1968166376101711,0.065128789,0.2304988844508862,0.25747116,0.2166,0.042675716677923865,0.0102272,0.0861039086631408
125,0.3664753425257812,0.19703406890363714,0.065128789,0.2304988844508862,0.25747116,0.217,0.0417602845003404,0.01321326475,0.0861039086631408
126,0.368390912375917,0.19725150019710322,0.065128789,0.2304988844508862,0.25747116,0.2174,0.046535877996936204,0.0161993295,0.0861039086631408
127,0.3703064822260528,0.19746893149056927,0.065128789,0.2304988844508862,0.25747116,0.2178,0.051311471493532004,0.01918539425,0.0861039086631408
128,0.3703064822260528,0.19768636278403534,0.065128789,0.2304988844508862,0.25747116,0.2178,0.056087064990127805,0.022171459,0.0861039086631408
129,0.3703064822260528,0.1979037940775014,0.065128789,0.2304988844508862,0.25747116,0.2178,0.060862658486723606,0.01918539425,0.0861039086631408
130,0.3738611406034086,0.19830003098651852,0.065128789,0.2304988844508862,0.25747116,0.2178,0.0656382519833194,0.0161993295,0.0861039086631408
131,0.3774157989807644,0.19869626789553566,0.065128789,0.2304988844508862,0.25747116,0.2178,0.05510068240323761,0.01321326475,0.0861039086631408
132,0.3774157989807644,0.19909250480455276,0.065128789,0.2304988844508862,0.25747116,0.2178,0.0445631128231558,0.0102272,0.0861039086631408
133,0.379361128928588,0.1994887417135699,0.065128789,0.2304988844508862,0.25747116,0.2178,0.034025543243074,0.01307455,0.0861039086631408
134,0.3813064588764115,0.19988497862258703,0.065128789,0.2304988844508862,0.25747116,0.2178,0.023487973662992198,0.0159219,0.0861039086631408
