查询次数,EvoStar,ACMC,ADPE,COBRA,COBRAS,A3S,FFQS,SSSE,SPACE
0,0.0,0.0,,0.537731621,,,,,
1,0.07838200879825356,0.009336569320405013,,0.539066613,,,,,
2,0.15676401759650713,0.018673138640810025,,0.540590919,,,,,
3,0.23514602639476068,0.02800970796121504,,0.54314385,,,,,
4,0.31352803519301425,0.03734627728162005,,0.547391346,,,,,
5,0.39191004399126783,0.04668284660202506,,0.550511669,,,,,
6,0.4702920527895214,0.05601941592243008,,0.551663469,,,,,
7,0.49691320053115656,0.06535598524283509,,0.552462459,,,,,
8,0.5235343482727918,0.0746925545632401,,0.55349176,,,,,
9,0.5501554960144269,0.08402912388364511,,0.55349176,,,,,
10,0.5767766437560621,0.09336569320405012,,0.55349176,,,,,
11,0.5789004342449611,0.10270226252445513,,0.554694687,,,,,
12,0.5810242247338601,0.11203883184486016,,0.555643834,,,,,
13,0.583148015222759,0.12137540116526517,,0.559303667,,,,,
14,0.5852718057116582,0.13071197048567018,,0.559303667,,,,,
15,0.5873955962005571,0.14004853980607518,,0.560414663,,,,,
16,0.5895193866894561,0.1493851091264802,,0.562105787,,,,,
17,0.5930745215003418,0.15872167844688523,,0.564768876,,,,,
18,0.5966296563112273,0.16805824776729023,,0.564929947,,,,,
19,0.600184791122113,0.17739481708769525,,0.564929947,,,,,
20,0.6037399259329986,0.18673138640810025,,0.567022326,,,,,
21,0.6072950607438842,0.19606795572850527,,0.569287987,,,,,
22,0.6108501955547698,0.20540452504891027,,0.569287987,,,,,
23,0.6130799691027652,0.2147410943693153,,0.569755391,,,,,
24,0.6153097426507607,0.22407766368972032,,0.571078009,,,,,
25,0.617539516198756,0.23341423301012532,,0.57221056,,,,,
26,0.6197692897467514,0.24275080233053034,,0.57221056,,,,,
27,0.6219990632947469,0.25208737165093537,,0.573233068,,,,,
28,0.6242288368427422,0.26142394097134036,,0.574685572,,,,,
29,0.6264586103907376,0.27076051029174536,,0.574685572,,,,,
30,0.628688383938733,0.28009707961215036,,0.574685572,,,,,
31,0.6309181574867284,0.2894336489325554,,0.576066844,,,,,
32,0.6331479310347238,0.2987702182529604,,0.577510393,,,,,
33,0.6353777045827192,0.3081067875733654,,0.579037959,,,,,
34,0.6376074781307146,0.31744335689377046,,0.580032145,,,,,
35,0.63983725167871,0.32677992621417545,,0.581246462,,,,,
36,0.6420670252267054,0.33611649553458045,,0.584980124,,,,,
37,0.6442967987747008,0.34545306485498545,,0.58690348,,,,,
38,0.6465265723226962,0.3547896341753905,,0.588761591,,,,,
39,0.6487563458706916,0.3641262034957955,,0.591217068,,,,,
40,0.650986119418687,0.3734627728162005,,0.59224778,,,,,
41,0.650986119418687,0.38279934213660555,,0.595978521,,,,,
42,0.650986119418687,0.39213591145701054,,0.596575222,,,,,
43,0.6507122490224895,0.40147248077741554,,0.600329754,,,,,
44,0.6504383786262921,0.41080905009782054,,0.603682161,,,,,
45,0.6501645082300945,0.4201456194182256,,0.603682161,,,,,
46,0.6498906378338971,0.4294821887386306,,0.606200905,,,,,
47,0.6496167674376996,0.4388187580590356,,0.60822056,,,,,
48,0.649342897041502,0.44815532737944064,,0.610894905,,,,,
49,0.6490690266453046,0.45749189669984563,,0.612113312,,,,,
50,0.6487951562491071,0.46682846602025063,,0.613285876,,,,,
51,0.6485212858529097,0.47616503534065563,,0.616663016,,,,,
52,0.6482474154567122,0.4855016046610607,,0.619722366,,,,,
53,0.649052915403625,0.4948381739814657,,0.62256422,,,,,
54,0.6498584153505379,0.5041747433018707,,0.625216972,,,,,
55,0.6506639152974507,0.5135113126222757,,0.627645871,,,,,
56,0.6514694152443636,0.5228478819426807,,0.629113286,,,,,
57,0.6522749151912764,0.5321844512630858,,0.630464833,,,,,
58,0.6530804151381894,0.5415210205834907,,0.633325113,,,,,
59,0.6538859150851022,0.5508575899038958,,0.633325113,,,,,
60,0.6546914150320151,0.5601941592243007,,0.634958113,,,,,
61,0.6554969149789279,0.5695307285447058,,0.639906972,,,,,
62,0.6563024149258407,0.5788672978651108,,0.645005606,,,,,
63,0.6571079148727537,0.5882038671855158,,0.647024388,,,,,
64,0.6579134148196665,0.5975404365059208,,0.649900036,,,,,
65,0.6587189147665794,0.6068770058263259,,0.649900036,,,,,
66,0.6595244147134922,0.6162135751467308,,0.649900036,,,,,
67,0.6603299146604051,0.6162163090886612,,0.653381773,,,,,
68,0.661135414607318,0.6162190430305916,,0.658004105,,,,,
69,0.6619409145542309,0.616221776972522,,0.658842475,,,,,
70,0.6627464145011437,0.6162245109144524,,0.661198922,,,,,
71,0.6627464145011437,0.6162272448563827,,0.661198922,,,,,
72,0.6627464145011437,0.6162299787983131,,0.662385908,,,,,
73,0.6627464145011437,0.6162327127402435,,0.664748046,,,,,
74,0.6627464145011437,0.6162354466821739,,0.668084963,,,,,
75,0.6627464145011437,0.6162381806241043,,0.668084963,,,,,
76,0.6627464145011437,0.6162409145660347,,0.668084963,,,,,
77,0.6644894298270587,0.6162436485079651,,0.668084963,,,,,
78,0.6662324451529739,0.6162463824498955,,0.668084963,,,,,
79,0.667975460478889,0.6162491163918258,,0.671125404,,,,,
80,0.669718475804804,0.6162518503337562,,0.674266864,,,,,
81,0.6758296476426138,0.6162545842756866,,0.677491087,,,,,
82,0.6819408194804236,0.616257318217617,,0.678867446,,,,,
83,0.6880519913182334,0.6162600521595474,,0.681556752,,,,,
84,0.6941631631560431,0.6162627861014778,,0.685223914,,,,,
85,0.7002743349938529,0.6162655200434082,,0.688934678,,,,,
86,0.7063855068316627,0.6162682539853386,,0.692336092,,,,,
87,0.7063855068316627,0.616270987927269,,0.694156978,,,,,
88,0.7063855068316627,0.6162737218691993,,0.70095592,,,,,
89,0.7115497398620405,0.6162764558111297,,0.705398618,,,,,
90,0.7167139728924182,0.6162791897530601,,0.705398618,,,,,
91,0.721878205922796,0.6162819236949905,,0.707340617,,,,,
92,0.7270424389531738,0.6162846576369209,,0.710869375,,,,,
93,0.7322066719835516,0.6162873915788513,,0.714092804,,,,,
94,0.7373709050139293,0.6162901255207817,,0.716015236,,,,,
