查询次数,EvoStar,ACMC,ADPE,COBRA,COBRAS,A3S,FFQS,SSSE,SPACE
0,0.0,0.0,0.0,0.1233992191773071,0.0,0.0113,0.177606854737686,0.0380038106404807,0.0599664223535415
1,0.4988745908945903,0.04243065989762734,0.018230082,0.2107916408816109,0.0,0.0169,0.1757142457454888,0.0380038106404807,0.0599664223535415
2,0.4988745908945903,0.08486131979525469,0.020579338500000002,0.2012223946520234,0.0,0.0206,0.1738216367532916,0.0380038106404807,0.0599664223535415
3,0.4988745908945903,0.12729197969288203,0.022928595,0.2012223946520234,0.0,0.0247,0.1719290277610944,0.0380038106404807,0.0599664223535415
4,0.4988745908945903,0.16972263959050937,0.027683341,0.2044858598932984,0.004472757,0.0282,0.1700364187688972,0.0380038106404807,0.0599664223535415
5,0.4988745908945903,0.21215329948813672,0.027683341,0.25289222455719,0.004472757,0.0285,0.1681438097767,0.0380038106404807,0.0599664223535415
6,0.4988745908945903,0.25458395938576406,0.027683341,0.2394783382860718,0.004472757,0.0372,0.17299466496951463,0.0380038106404807,0.0599664223535415
7,0.4988745908945903,0.2970146192833914,0.027683341,0.2394783382860718,0.004472757,0.0372,0.17784552016232927,0.0380038106404807,0.0599664223535415
8,0.4988745908945903,0.33944527918101874,0.027683341,0.2413420460425767,0.004472757,0.0374,0.1826963753551439,0.0380038106404807,0.0599664223535415
9,0.4988745908945903,0.3818759390786461,0.027683341,0.2413420460425767,0.004472757,0.0403,0.18754723054795855,0.0380038106404807,0.0599664223535415
10,0.4988745908945903,0.42430659897627343,0.027683341,0.2413420460425767,0.004472757,0.0404,0.1923980857407732,0.0380038106404807,0.0599664223535415
11,0.46484073470991727,0.4667372588739008,0.027683341,0.2456540846427066,0.004472757,0.0408,0.1838508231549275,0.0380038106404807,0.0599664223535415
12,0.4308068785252442,0.468366506555356,0.027683341,0.2456540846427066,0.004472757,0.0452,0.17530356056908183,0.0380038106404807,0.0599664223535415
13,0.4308068785252442,0.4699957542368112,0.027683341,0.3365358408285636,0.018230082,0.05,0.16675629798323616,0.0380038106404807,0.0599664223535415
14,0.4308068785252442,0.47162500191826645,0.030088793,0.3365358408285636,0.018230082,0.0533,0.15820903539739048,0.0380038106404807,0.0599664223535415
15,0.4308068785252442,0.4732542495997217,0.032494245,0.3856430073863914,0.018230082,0.054,0.1496617728115448,0.0380038106404807,0.0599664223535415
16,0.4308068785252442,0.47488349728117685,0.032494245,0.4481626116415152,0.018230082,0.0546,0.14876301800870065,0.0380038106404807,0.0599664223535415
17,0.4308068785252442,0.4765127449626321,0.032494245,0.4524578850727692,0.158495954,0.0548,0.1478642632058565,0.0380038106404807,0.0599664223535415
18,0.4308068785252442,0.4781419926440873,0.032494245,0.580955019857763,0.158495954,0.055,0.1469655084030123,0.0380038106404807,0.0599664223535415
19,0.4308068785252442,0.4797712403255425,0.032494245,0.5918341334919488,0.158495954,0.0553,0.14606675360016816,0.0380038106404807,0.0599664223535415
20,0.4308068785252442,0.48140048800699775,0.032494245,0.6002646409212906,0.158495954,0.0558,0.145167998797324,0.0380038106404807,0.0599664223535415
21,0.4308068785252442,0.483029735688453,0.032494245,0.6082478872111187,0.509512761,0.0561,0.15668273958619974,0.0380038106404807,0.0599664223535415
