查询次数,EvoStar,ACMC,ADPE,COBRA,COBRAS,A3S,FFQS,SSSE,SPACE
0,0.0,0.0,0.0,0.6444604708324202,0.0,0.5065,0.711854227274709,0.816567204,0.646545262512948
1,0.3805451082282248,0.01611380985341932,0.006570343027777778,0.6472936723304991,0.0,0.5066999999999999,0.6995353393958156,0.816567204,0.646545262512948
2,0.39923698984144196,0.03222761970683864,0.013140686055555555,0.6491323524860395,0.0,0.5069,0.6872164515169221,0.816567204,0.646545262512948
3,0.4179288714546592,0.04834142956025796,0.01971102908333333,0.6520066109012483,0.0,0.5071,0.6748975636380287,0.816567204,0.646545262512948
4,0.45641990633449087,0.06445523941367728,0.02628137211111111,0.6565154450180776,0.67029572,0.5074000000000001,0.6625786757591352,0.816567204,0.646545262512948
5,0.4949109412143226,0.0805690492670966,0.03285171513888889,0.660038883480904,0.67029572,0.5077,0.6502597878802417,0.816567204,0.646545262512948
6,0.5334019760941543,0.09668285912051593,0.03942205816666666,0.6630538770361816,0.67029572,0.508,0.6577717938031266,0.816567204,0.646545262512948
7,0.5501973915364947,0.11279666897393525,0.04599240119444444,0.6661359870602971,0.67029572,0.5083,0.6652837997260115,0.816567204,0.646545262512948
8,0.566992806978835,0.12891047882735457,0.05256274422222222,0.6680750778703058,0.67029572,0.5084333333333333,0.6727958056488963,0.816567204,0.646545262512948
9,0.5837882224211755,0.14502428868077388,0.05913308725,0.6727678229590032,0.67029572,0.5085666666666667,0.6803078115717812,0.816567204,0.646545262512948
10,0.6005836378635159,0.1611380985341932,0.06570343027777778,0.6756878141951203,0.67029572,0.5087,0.687819817494666,0.816567204,0.646545262512948
11,0.6118485479177426,0.17725190838761254,0.07227377330555555,0.6782080818377906,0.67029572,0.5088,0.6899370491356877,0.816567204,0.646545262512948
12,0.6231134579719694,0.19336571824103185,0.07884411633333333,0.6834382611509269,0.67029572,0.5089,0.6920542807767092,0.816567204,0.646545262512948
13,0.6343783680261961,0.20947952809445117,0.08541445936111111,0.6885513200233452,0.67029572,0.509,0.6941715124177308,0.816567204,0.646545262512948
14,0.6456432780804229,0.2255933379478705,0.09198480238888888,0.6919327537506251,0.67029572,0.50915,0.6962887440587523,0.816567204,0.646545262512948
15,0.6569081881346496,0.24170714780128982,0.09855514541666667,0.6919327537506251,0.67029572,0.5093,0.6984059756997739,0.816567204,0.646545262512948
16,0.6654379847675731,0.25782095765470914,0.10512548844444444,0.6954404262159353,0.67029572,0.50955,0.6998750116547016,0.816567204,0.646545262512948
17,0.6739677814004967,0.27393476750812845,0.11169583147222222,0.7009661601933911,0.67029572,0.5098,0.7013440476096292,0.816567204,0.646545262512948
18,0.6824975780334203,0.29004857736154777,0.1182661745,0.7009661601933911,0.67029572,0.51005,0.7028130835645569,0.816567204,0.646545262512948
19,0.6910273746663438,0.3061623872149671,0.12483651752777777,0.7064713460183673,0.67029572,0.5103,0.7042821195194845,0.816567204,0.646545262512948
20,0.6995571712992674,0.3222761970683864,0.13140686055555556,0.7087816327318966,0.67029572,0.5103666666666666,0.7057511554744121,0.816567204,0.646545262512948
21,0.708086967932191,0.33839000692180576,0.13797720358333332,0.7124326123228887,0.67029572,0.5104333333333333,0.6951182396944185,0.816567204,0.646545262512948
22,0.708086967932191,0.3545038167752251,0.1445475466111111,0.7152316132867166,0.67029572,0.5105,0.684485323914425,0.816567204,0.646545262512948
23,0.7086682266590502,0.3706176266286444,0.1511178896388889,0.7214769892219236,0.67029572,0.5105999999999999,0.6738524081344314,0.816567204,0.646545262512948
24,0.7092494853859094,0.3867314364820637,0.15768823266666665,0.7268945378167313,0.67029572,0.5107,0.6632194923544378,0.816567204,0.646545262512948
25,0.7098307441127686,0.402845246335483,0.16425857569444444,0.7310341964508142,0.67029572,0.5108,0.6525865765744442,0.816567204,0.646545262512948
26,0.7104120028396278,0.41895905618890233,0.17082891872222222,0.7393889766285233,0.67029572,0.51095,0.6595799033377368,0.816567204,0.646545262512948
27,0.710993261566487,0.43507286604232165,0.17739926175,0.7467721053891536,0.67029572,0.5111,0.6665732301010293,0.816567204,0.646545262512948
28,0.7115745202933462,0.451186675895741,0.18396960477777777,0.7539014440027343,0.67029572,0.5111666666666667,0.6735665568643219,0.816567204,0.646545262512948
29,0.7121557790202054,0.46730048574916033,0.19053994780555555,0.759236104752275,0.67029572,0.5112333333333333,0.6805598836276144,0.816567204,0.646545262512948
